URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/100232955156556,BD Food Review,BDFoodsStory,2023-01-28,no,10337,Bengali,no,0,0
www.facebook.com/100232986211266,Ryan Smith,,2023-02-15,no,23161,English,no,0,0
www.facebook.com/100232994693948,Kanno,KannoGaming,2022-10-01,yes,4368,English,no,0,0
www.facebook.com/100233009702030,Lorena Mahusay Bullongan,lorena.mahusay.bullongan,2023-09-08,no,8291,English,no,6,324
www.facebook.com/100233016259148,Joan Lavida Viray,joanakim85,2023-09-09,no,6017,English,no,12,179
www.facebook.com/100233119702264,Jerico Galicia,jerico.galicia.31,2023-05-10,no,5385,English,no,0,0
www.facebook.com/100233161632725,Bang fee mai yai,woodworkingmiracleDiy,2023-08-09,no,64163,Thai,no,0,285130
www.facebook.com/100233186305790,Ma Ann,maryann.vale,2023-05-24,no,8038,English,no,8,370
www.facebook.com/100233189576081,Vanz Sabatin-Fajardo,megghay.sabatin,2023-08-16,no,4966,English,no,0,453
www.facebook.com/100233228636662,BLUE NILE Trend,BLUENILEMITGHAMR,2023-08-10,no,82420,Arabic,no,30,9077
www.facebook.com/100233269117212,Les Zoblètes 226,leszobletes226,2023-01-11,no,180687,French,no,0,70330
www.facebook.com/100233275864466,Pompa’s Touch,Pompastouch,2023-09-09,no,25064,Bengali,no,11,131311
www.facebook.com/100233282026253,Ceyda Çakıl,LoozenGaming,2023-03-02,yes,10877,Turkish,no,0,0
www.facebook.com/100233309651306,April Rose Danuco Tandugon,aprilrose.danuco,2023-08-16,no,9377,English,no,0,178
www.facebook.com/1002333209862155,ملكاوى Mlkawy Photography,MlkawyPhoto,2023-06-29,no,179532,Arabic,no,3,9014
www.facebook.com/100233329569656,Kimberly Mae Andao Domen,kimmykimbott,2023-04-27,no,5066,English,no,0,0
www.facebook.com/100233339628516,Felipe Mendonça,felipe.mendonca.12327,2023-03-23,no,5852,English,no,0,0
www.facebook.com/100233349559859,Ratul Hasan,ratulh007,2023-09-20,no,74440,English,no,1,1394
www.facebook.com/100233349597604,Shivanand Maurya,shivanand.maurya.7315,2023-08-28,no,6731,English,no,1,202
www.facebook.com/100233369704978,Apex_英雄GV,,2023-05-13,no,5704,,no,12,150
www.facebook.com/100233392313911,ফকির সাহেব অফিসিয়াল,,2023-09-07,no,106249,Bengali,no,2,6693
www.facebook.com/100233449085446,IVAN GREY,,2023-09-10,no,20641,Tagalog,no,9,293
www.facebook.com/100233476350292,Jackielou Eslaya,jackielou.torres.923,2023-08-15,no,12946,English,no,3,86
www.facebook.com/100233482893213,Arun Chandra Ray,arunchandra80,2023-02-10,no,6660,English,no,2,489
www.facebook.com/100233493070686,Deepu Kushwah G,,2023-09-15,no,6911,English,no,0,0
www.facebook.com/100233539669748,Ulfi naul,,2023-08-23,no,10341,Hindi,no,5,252
www.facebook.com/100233549569136,Gel Pagal,angelica.pagal.7,2023-06-19,no,6270,English,no,0,260
www.facebook.com/100233553002280,Lynette Gutierrez,lynette.gutierrez.372,2023-09-06,no,5470,English,no,10,84
www.facebook.com/100233561713262,Sozial,PROESozial,2023-05-18,no,145204,German,yes,1,13673
www.facebook.com/100233596274461,Raffi Jarrouj,rafael.jarrouj1,2023-06-05,no,518387,English,no,0,0
www.facebook.com/100233598356809,Chattala24,chattala24news,2023-08-28,yes,187795,Bengali,no,2,158
www.facebook.com/100233609665290,Poonam Singh,,2023-09-13,no,7348,English,no,3,156
www.facebook.com/100233611363340,鄉野棋牌,LINE.tw16mj,2020-10-20,yes,18592,Chinese,no,9,2998
www.facebook.com/100233676272926,Rizky Aza,rizky.bagos.1,2023-08-16,no,7529,Indonesian,no,2,52
www.facebook.com/100233749571591,Rosaly Abueva,rosaly.abueva,2023-08-12,no,10312,English,no,1,201
www.facebook.com/100233776301335,Maldito D. Mamay,enuckz,2023-05-10,no,8433,English,no,0,135
www.facebook.com/100233776321882,Ihwanul Muslimin,ikhwanulm,2023-07-11,no,7196,Indonesian,no,3,339
www.facebook.com/100233779569050,Byron Remeiko Moody,ByronMoody28,2023-08-29,no,8504,English,no,0,196
www.facebook.com/100233795222085,Janjan news,janjannewstv,2023-04-19,no,27841,Hindi,no,12,11106
www.facebook.com/100233802893304,Omkar Kadam,omkar.kadam4444,2023-08-29,no,6572,Marathi,no,7,3406
www.facebook.com/100233816230146,Khasirin Purbalingga KP,khasirinaquarius,2023-09-27,no,6049,Indonesian,no,2,236
www.facebook.com/100233859433350,Mehndi Design Creation,Mehndidesincreation,2022-11-02,no,28446,English,no,0,307
www.facebook.com/100233939689003,Gølú Rãjwâñshî,,2023-04-27,no,15889,English,no,0,0
www.facebook.com/100233952925564,Gibji Nimasow,gibji.nimasow,2023-05-24,no,5442,English,no,1,1082
www.facebook.com/100233959569440,Dhaniel Santillanes,dhani.santillanes,2023-08-16,no,6820,Spanish,no,3,82
www.facebook.com/100233959573776,Yan Sopian,prisilia6969,2023-08-28,no,6429,Indonesian,no,9,42
www.facebook.com/100233962991563,Claudia De Leon Padilla,claudia.baqueradeleon.1,2023-07-11,no,41268,English,no,0,0
www.facebook.com/100234012919230,Carmilo Andrin Cabang,Mhelow.Music,2023-08-16,no,11628,English,no,0,360
www.facebook.com/100234085896195,Tor,,2023-07-11,no,9354,Indonesian,no,0,0
www.facebook.com/100234125471634,Eatographers,Eatographers,2021-12-16,no,182311,Hindi,no,5,49234
www.facebook.com/100234263011460,Hamido Osama,hamido.osama.9,2023-03-23,no,181306,English,no,0,0
www.facebook.com/100234272881179,Jan's TV,,2023-04-16,no,14248,,no,0,3029
www.facebook.com/100234273086807,Excelgooglesheet,,2023-08-31,no,31637,,no,1,137
www.facebook.com/100234286398317,Jovan Hernan,banjo.hernan,2023-09-05,no,7961,English,no,19,132
www.facebook.com/100234289308758,Abroadlafta,abroadlafta,2023-03-27,no,129442,English,no,8,24929
www.facebook.com/100234329376609,Ladyj Tarot,Ladyjtarot1,2023-07-11,no,6864,English,no,0,1338
www.facebook.com/100234356313930,Caroline Lyons,caroline.lyons.714655,2023-01-25,no,76021,English,no,0,1406
www.facebook.com/100234365474986,การโยธาByบอส CIVIL BY BOSS,,2021-12-19,no,85493,Thai,no,2,7615
www.facebook.com/100234462262738,Los primor,losprimorhumor21,2023-07-11,no,53524,Spanish,no,2,31001
www.facebook.com/100234478528483,Snap Sebbata,snapsebbata,2021-06-25,no,116209,Arabic,no,0,0
www.facebook.com/100234483108873,Manee Sanerjai,pex.unite,2023-08-18,no,7784,Thai,no,4,27
www.facebook.com/100234505272087,jagannathpur tv - জগন্নাথপুর টিভি,jagannathpur.tv,2023-04-22,no,48147,Bengali,no,0,3203
www.facebook.com/100234545945199,Josiah Alipate,therealcoachjosiah1,2023-04-27,no,132563,English,no,0,15115
www.facebook.com/100234546235030,Giselle Diola,giselle.diola.77,2023-08-02,no,14412,English,no,1,236
www.facebook.com/100234569393127,Kia Barnes,m.barnes20,2023-04-22,no,18889,English,no,0,1264
www.facebook.com/100234569645806,Rasel Islam,raselislam.raselislam.5203,2023-09-25,no,5531,English,no,5,63
www.facebook.com/100234598694853,DONG UNA พ่อบ้านด่อง อยู่นา,dong.una.official,2022-10-17,no,69786,Lao,no,3,11007
www.facebook.com/100234616230985,Quiet Canda,quiet11,2023-08-16,no,7256,English,no,3,121
www.facebook.com/100234636342095,Jabeye Asrar,jabeyiasrar,2023-07-10,no,112589,Turkish,no,3,103162
www.facebook.com/100234648288602,ทุเรียนหมอนทอง อุ้มแม็ก,OUMMACK2543,2021-06-05,no,117858,Thai,no,1,6363
www.facebook.com/100234649131971,Yo soy,yosoyjuancarlosmunozdiaz,2023-04-16,no,10378,Spanish,no,25,112
www.facebook.com/100234676352935,Debjani Deb,debjani.deb.921,2023-10-01,no,10491,English,no,0,0
www.facebook.com/100234709648463,Supiyan Ali,,2023-04-18,no,8963,Assamese,no,0,0
www.facebook.com/100234711888194,A Charming Abode,acharmingabode,2023-09-21,no,11073,English,no,2,738
www.facebook.com/100234719577505,Soniya Akter,soniyaakterndl,2023-08-02,no,205912,English,no,0,5709
www.facebook.com/100234729584670,Mjay Arseno Taladua,mjay.taladua,2023-05-10,no,17133,English,no,1,146
www.facebook.com/100234729618594,Lisa Moj,rudyliza.mojados,2023-05-10,no,26781,English,no,0,695
www.facebook.com/100234739179485,Imran Khan Picturez,imrankhanpicturez,2023-06-06,no,103967,Bengali,no,0,4013034
www.facebook.com/100234739702106,Lynn Cadorna,,2023-05-10,no,7990,English,no,0,157
www.facebook.com/100234742971739,Beatriz Page,,2023-09-08,no,10217,English,no,12,61
www.facebook.com/100234772962260,الغندور لخدمات الليزر,,2023-04-18,no,6530,Arabic,no,6,141
www.facebook.com/100234778480767,Janmanas Shekhawati,JanShekhawati,2023-04-23,no,35736,Hindi,no,4,2135
www.facebook.com/100234803009799,عبدالكريم الكدرو,alkadrou0,2023-06-29,no,72181,Arabic,no,1,4251
www.facebook.com/100234809577516,Jami Haque,jamihaqueofficial,2023-08-15,no,8312,English,no,0,2531
www.facebook.com/100234889558542,The Walkers World,,2023-08-12,yes,16117,,no,1,4594
www.facebook.com/100234889568869,Shelynar Nolasco Caballero,nissishe.nolasco,2023-06-19,no,154315,English,no,1,18
www.facebook.com/100234891825743,Publicidad de todo tipo de de accesorios y productos,chistesdeteo,2023-08-02,no,27717,Spanish,no,12,17264
www.facebook.com/100234895520071,Indian Viral,,2023-09-08,no,11645,Hindi,no,8,69
www.facebook.com/100234958747818,Pothik Hasan,,2023-07-14,yes,1080060,Bengali,no,2,13042
www.facebook.com/100235015171720,PU HENG ពូហេង,puheng99,2023-02-18,no,12029,Khmer,no,3,6312
www.facebook.com/100235039660790,Top Reel,,2023-10-01,no,29668,,no,126,663
www.facebook.com/100235072585670,Sehajveer Singh Whaniwal,sehajveerwhaniwal66,2023-03-08,no,23425,Punjabi,no,5,33088
www.facebook.com/100235089661240,Manu Kadakkodam,manu.mohanmsp,2023-05-10,no,29635,Malayalam,no,2,501
www.facebook.com/100235129573815,Jane Fuentes Tiongson,stefaniejaneif,2023-08-16,no,8761,English,no,3,100
www.facebook.com/100235131964274,Mi Phyu,miphyuofficial,2023-10-04,no,80104,Burmese,no,0,0
www.facebook.com/100235136250287,Marissa Sapihi Lopez,marissasapihi.lopez,2023-08-23,no,8149,English,no,19,179
www.facebook.com/100235142960835,Ashudewasi Comedian,ashudewasi.comedian.1,2023-04-18,no,115702,English,no,0,0
www.facebook.com/100235216138071,Tabahi News Bhojpuri,tabahinewsbhojpuri1,2023-07-24,no,151910,Hindi,no,7,69373
www.facebook.com/100235218343116,Christian Antolin,SESbombCHRIS,2021-06-08,no,4339980,Tagalog,yes,1,1220983
www.facebook.com/100235219375758,บ่าวแดก พากิน Channel,,2023-06-03,no,31377,Thai,no,9,5402
www.facebook.com/100235229613514,Chateryn Dakila Desa,chateryndakila.desa,2023-07-24,no,8401,English,no,13,147
www.facebook.com/100235232895196,Natalita Sitanggang Tanggang,natalitasitanggang.tanggang,2023-09-22,no,7267,Indonesian,no,12,319
www.facebook.com/100235232918833,Linesman Goldwin,,2023-09-27,no,10749,,no,0,2
www.facebook.com/100235239043801,Zafzouf FF,zafzof.ff,2022-09-01,yes,70784,Arabic,no,0,0
www.facebook.com/100235276298837,MD Zia Uddin,,2023-08-02,no,16011,English,no,1,372
www.facebook.com/100235276364582,Nazrul Mirdda,nazrul.mirdda,2023-08-16,no,5034,Spanish,no,0,283
www.facebook.com/100235308612062,Cam Daza,,2021-10-29,no,131264,Spanish,no,1,13133
www.facebook.com/100235391753092,Coffee Geney,coffeegeney.ph,2023-06-29,no,16197,English,no,0,0
www.facebook.com/100235396290453,Akbar,,2023-08-28,no,14308,Indonesian,no,1,228
www.facebook.com/100235416041008,Jacinta Ezenwanyi Ogu,jessyhope.ogu,2023-09-03,no,8593,English,no,3,339
www.facebook.com/100235445020964,Atta Halilintar,AttaHalilintar,2021-04-11,no,3300175,Indonesian,yes,14,221521
www.facebook.com/100235463088011,The Kolkata Bazar,,2023-07-11,no,9247,Bengali,no,6,191
www.facebook.com/100235482081406,Felipe Pinto,bromasfelipee,2023-04-22,no,18548,Spanish,no,0,30798
www.facebook.com/100235496342258,Mass Ag-media,ad2grup,2023-06-05,no,15178,Indonesian,no,2,147
www.facebook.com/100235515124944,Pareng Winston vlog,,2023-10-04,no,5274,Tagalog,no,0,0
www.facebook.com/100235516319496,Unique,,2023-09-05,no,10578,,no,0,0
www.facebook.com/100235532029365,Colombiano en Canadá,colombienauquebec,2023-07-14,no,36466,Spanish,no,3,8292
www.facebook.com/100235546266174,Game explorer,,2023-08-10,no,5763,,no,0,0
www.facebook.com/100235579528146,Chin Jie Xun,Xunxun323,2023-07-11,no,30044,English,no,0,0
www.facebook.com/100235586396758,Tito Ronnel Vlog,ronnelasi,2023-08-02,no,10498,English,no,3,220
www.facebook.com/100235602975701,Kareel Suazo,,2023-04-18,no,4771,English,no,1,163
www.facebook.com/100235639603076,simpatia para o amor,,2023-05-24,no,151234,,no,55,8551
www.facebook.com/100235732970549,Kiran Yadav,,2023-04-18,no,45100,English,no,1,740
www.facebook.com/100235755381168,Summer's Corner,Summer.babyCorner,2023-09-03,no,18300,English,no,3,70
www.facebook.com/100235802905253,Sobuj Hasan,Sabujkst1,2023-10-04,no,16804,English,no,0,0
www.facebook.com/100235822838603,9 PM,9pmnewschannel,2023-04-23,no,106395,Hindi,no,5,6980
www.facebook.com/100235823068430,Sonu Monu Bhai,,2023-09-24,no,13128,English,no,0,320
www.facebook.com/100235892219934,News Abtak Himachal,newsabtakhimachal,2023-09-05,no,16753,Hindi,no,1,6906
www.facebook.com/100235922981969,اشرف اسماعيل,,2023-06-05,no,31844,Arabic,no,1,4
www.facebook.com/100235945557665,SB Live Pages,singarBabulal10,2023-08-16,no,7495,Bengali,no,12,677
www.facebook.com/100235949569354,Miguel Laurentius,miguel.laurentius,2023-08-21,no,9053,Spanish,no,0,65
www.facebook.com/100235969621489,Ouch Kashakit Vlogs,guilbessrnierras.rabia,2023-06-05,no,22344,English,no,2,369
www.facebook.com/100236011751258,Mitashi Gaming,Mitashi,2023-04-05,yes,555,English,no,0,0
www.facebook.com/100236019680814,Marites Cailles Manalo,marites.manalo.18,2023-09-10,no,9033,English,no,1,504
www.facebook.com/1002360296496506,Welcamba Fams,WelcambaFams,2023-06-21,yes,73923,English,no,10,972
www.facebook.com/100236152098311,Cynthia Family Tv,,2023-08-28,yes,30595,English,no,0,6528
www.facebook.com/100236208149522,Fruitwala bagayatdar,Fruitwalabagayatdar,2023-07-11,no,13401,Marathi,no,4,1348
www.facebook.com/100236231526955,Que Viva la vida en HCH,quevivalavidaenhch,2022-03-19,no,591618,Spanish,no,45,8187
www.facebook.com/100236262889742,Temple Jerry,,2023-02-22,no,7721,English,no,1,168
www.facebook.com/100236302219501,Chanda'& dairy,nikkilovec,2023-08-08,no,56686,Bengali,no,0,0
www.facebook.com/100236319673062,Shakil Hossain,shakilhossin.shakilhossin.9,2023-08-12,no,5175,English,no,0,0
www.facebook.com/100236323160398,Angel Caves,,2023-09-16,no,12267,English,no,1,3051
www.facebook.com/100236398036454,Spanglish in a Minute - by John Julius Reel,Spanglishinaminute,2023-07-24,no,195530,Spanish,no,0,0
www.facebook.com/100236416248266,মোঃআল- আমিন,,2023-04-27,no,20561,English,no,0,0
www.facebook.com/100236459179032,Rakib Vlogs,rakibvlogsofficial,2023-04-22,no,12793,Bengali,no,0,0
www.facebook.com/100236468845396,The Heroes - Thần Tượng Đối Thần Tượng,TheHeroes.viva,2023-07-11,no,340867,Vietnamese,no,55,11089
www.facebook.com/100236473006908,Sherwin Ignacio Cruz,sherwinbizzy.seamanloyal,2023-02-27,no,6446,English,no,1,751
www.facebook.com/100236506371185,Elizabeth Baez,ElizZabethspirit,2023-05-24,no,8025,Spanish,no,0,0
www.facebook.com/100236542264969,Living Bots,livingbotss,2021-07-22,yes,709,English,no,0,0
www.facebook.com/100236559584363,Migz Jhancey Icey,,2023-06-05,no,9164,English,no,0,0
www.facebook.com/100236586236153,Maricel Bogo,jeunleeshin,2023-07-11,no,7106,English,no,6,166
www.facebook.com/100236641515860,Famu's Cake,famuscake,2023-10-05,no,7211,Bengali,no,0,0
www.facebook.com/100236656013360,Ayne Jhazy Zapata Rabor,,2023-04-16,no,22054,English,no,6,321
www.facebook.com/100236692960145,นัฐพงษ์ ศรีรัตนะ,nattapong.bandaitong,2023-07-11,no,6993,Thai,no,0,54
www.facebook.com/100236702843706,Sannu's Vlog,sannusvlog,2023-08-02,no,10947,Bengali,no,17,279
www.facebook.com/100236706452411,Monica Bolton,,2023-07-24,no,10193,,no,0,0
www.facebook.com/100236722996177,mzkbro reels,mzkbroreels,2023-04-27,no,16496,,no,0,0
www.facebook.com/100236732976793,สมหวัง เอนเตอร์ เทนเมนท์,,2023-08-28,no,21363,Thai,no,4,279
www.facebook.com/100236746246069,Wanda Falcon,,2023-06-29,no,10596,Spanish,no,0,0
www.facebook.com/100236762925614,Cosmo Guy,cosmoguy.minecraft,2023-09-27,no,8739,,no,0,0
www.facebook.com/100236825366970,Cantik Channel,AkuCantikChannel,2023-10-05,no,308526,Indonesian,no,0,0
www.facebook.com/100236835993902,Go Diary's,Godiary1421,2023-06-03,no,39313,Thai,no,11,4333
www.facebook.com/100236839549725,sonu sawariya,,2023-05-04,no,113213,,no,4,31086
www.facebook.com/100236839736197,Huy Rocky,,2023-05-24,no,39744,Vietnamese,no,2,3253
www.facebook.com/100236872589101,Farhana family vlogs,farhanaghor87,2023-08-02,no,11513,Bengali,no,1,279
www.facebook.com/100236893051326,Samath Ngoun,,2023-05-24,no,5953,English,no,4,170
www.facebook.com/100236895371795,Cats and Gold,catsandgold,2022-05-29,yes,52796,Turkish,no,40,9316
www.facebook.com/100236902873167,Shelley DesRosiers,shelley.desrosiers.549,2023-02-25,no,6796,English,no,0,0
www.facebook.com/100236915857123,Jordyn Conejo,jordyntremain7,2023-02-28,no,16583,English,no,0,0
www.facebook.com/100236966209730,Cheryl Geñoso,cherylgenoso21,2023-05-24,no,7590,English,no,1,0
www.facebook.com/100236976253560,Julie Canceran,,2023-08-30,no,10600,English,no,34,403
www.facebook.com/100236976351820,Jay Rosario,,2023-06-05,no,14132,English,no,0,0
www.facebook.com/100236992703340,Danielle Howard,danielle.gibbons.12,2023-08-31,no,77289,English,no,0,0
www.facebook.com/100237025141292,AK47 Gaming,tabishpatel02,2023-04-23,yes,6703,Hindi,no,0,0
www.facebook.com/100237066079671,Ennor Funny,,2023-05-01,no,228855,English,no,4,1229769
www.facebook.com/100237106248084,Tessie Terter Ronato,terter.t.ronato,2023-08-02,no,7200,English,no,20,155
www.facebook.com/100237152936059,Beshoy Magdy,bishoy.magedy,2023-04-01,no,40643,Arabic,no,4,166
www.facebook.com/100237259257529,Blanquiita,CamelandoaBajaCaliforniaSur,2023-08-16,no,6686,Spanish,no,3,325
www.facebook.com/100237266250178,Elizabeth Mejia Gonzalez,Elizabethmejiaflp,2023-02-20,no,63106,Spanish,no,0,0
www.facebook.com/100237266281542,Rajan Mani,R.B.mani.716,2023-05-10,no,11635,English,no,0,0
www.facebook.com/100237273160343,corner vibes,,2023-09-15,yes,13883,,no,15,6791
www.facebook.com/100237289471456,Chaudhary Hassan,chhassan9999,2023-09-13,no,85774,Urdu,no,9,10122
www.facebook.com/100237293051801,Ams Roman Espinosa,amyroman.espinosa,2023-06-19,no,6628,English,no,0,0
www.facebook.com/100237312924039,صيد ومغامرات,aws6655,2023-09-12,no,324646,Arabic,no,3,3677
www.facebook.com/100237323349361,Noticias Repretel Costa Rica,noticiasrepretelcostarica,2023-04-26,yes,1554389,Spanish,yes,8,55461
www.facebook.com/100237341766432,Betty y su mundo de flores,Bettyysumundodeflores,2023-09-09,no,11996,Spanish,no,3,1855
www.facebook.com/100237379695255,Dicas Saúde e Bem Estar,,2023-06-29,no,10901,,no,4,31
www.facebook.com/1002373876542577,Alannized,,2023-07-11,no,168354,English,no,1,788
www.facebook.com/100237396251528,Dr-mazen Omar,mazen.omar.9465,2023-08-16,no,68450,English,no,0,0
www.facebook.com/100237419672677,Dancer Mohit,sahabuddin.khondekar,2023-09-13,no,55403,English,no,2,1599
www.facebook.com/100237442942310,Salles.natan,,2023-09-22,no,52881,,no,0,824
www.facebook.com/100237445766562,Mohamed Loft,,2023-02-26,no,11876,Arabic,no,0,0
www.facebook.com/100237466041929,Eri Garza,eri.garza.50,2023-04-22,no,150935,English,no,4,873
www.facebook.com/100237476073017,Noviana,novi.sahabatmasjid,2023-09-10,no,11762,Indonesian,no,6,314
